ResourceID,Geo,Period,Label1,Label2,Label3,Value,Unit,Measure,Multiplier
CPWEE1,,2021-07-18,60 to 79,,,254,Number,Registered deaths,0
CPWEE1,,2021-07-18,80 and over,,,427,Number,Registered deaths,0
CPWEE1,,2021-07-18,Total,,,762,Number,Registered deaths,0
CPWEE1,,2021-07-18,Under 30,,,19,Number,Registered deaths,0
CPWEE1,,2021-07-25,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2021-07-25,60 to 79,,,271,Number,Registered deaths,0
CPWEE1,,2021-07-25,80 and over,,,394,Number,Registered deaths,0
CPWEE1,,2021-07-25,Total,,,754,Number,Registered deaths,0
CPWEE1,,2021-07-25,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2021-08-01,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2021-08-01,60 to 79,,,275,Number,Registered deaths,0
CPWEE1,,2021-08-01,80 and over,,,389,Number,Registered deaths,0
CPWEE1,,2021-08-01,Total,,,756,Number,Registered deaths,0
CPWEE1,,2021-08-01,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2021-08-08,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2021-08-08,60 to 79,,,258,Number,Registered deaths,0
CPWEE1,,2021-08-08,80 and over,,,428,Number,Registered deaths,0
CPWEE1,,2021-08-08,Total,,,780,Number,Registered deaths,0
CPWEE1,,2021-08-08,Under 30,,,20,Number,Registered deaths,0
CPWEE1,,2021-08-15,30 to 59,,,82,Number,Registered deaths,0
CPWEE1,,2021-08-15,60 to 79,,,283,Number,Registered deaths,0
CPWEE1,,2021-08-15,80 and over,,,398,Number,Registered deaths,0
CPWEE1,,2021-08-15,Total,,,787,Number,Registered deaths,0
CPWEE1,,2021-08-15,Under 30,,,24,Number,Registered deaths,0
CPWEE1,,2021-08-22,30 to 59,,,73,Number,Registered deaths,0
CPWEE1,,2021-08-22,60 to 79,,,281,Number,Registered deaths,0
CPWEE1,,2021-08-22,80 and over,,,401,Number,Registered deaths,0
CPWEE1,,2021-08-22,Total,,,771,Number,Registered deaths,0
CPWEE1,,2021-08-22,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2021-08-29,30 to 59,,,64,Number,Registered deaths,0
CPWEE1,,2021-08-29,60 to 79,,,232,Number,Registered deaths,0
CPWEE1,,2021-08-29,80 and over,,,398,Number,Registered deaths,0
CPWEE1,,2021-08-29,Total,,,705,Number,Registered deaths,0
CPWEE1,,2021-08-29,Under 30,,,11,Number,Registered deaths,0
CPWEE1,,2021-09-05,30 to 59,,,57,Number,Registered deaths,0
CPWEE1,,2021-09-05,60 to 79,,,246,Number,Registered deaths,0
CPWEE1,,2021-09-05,80 and over,,,415,Number,Registered deaths,0
CPWEE1,,2021-09-05,Total,,,735,Number,Registered deaths,0
CPWEE1,,2021-09-05,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2021-09-12,30 to 59,,,68,Number,Registered deaths,0
CPWEE1,,2021-09-12,60 to 79,,,227,Number,Registered deaths,0
CPWEE1,,2021-09-12,80 and over,,,386,Number,Registered deaths,0
CPWEE1,,2021-09-12,Total,,,712,Number,Registered deaths,0
CPWEE1,,2021-09-12,Under 30,,,31,Number,Registered deaths,0
CPWEE1,,2021-09-19,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2021-09-19,60 to 79,,,234,Number,Registered deaths,0
CPWEE1,,2021-09-19,80 and over,,,319,Number,Registered deaths,0
CPWEE1,,2021-09-19,Total,,,643,Number,Registered deaths,0
CPWEE1,,2021-09-19,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2021-09-26,30 to 59,,,69,Number,Registered deaths,0
CPWEE1,,2021-09-26,60 to 79,,,222,Number,Registered deaths,0
CPWEE1,,2021-09-26,80 and over,,,341,Number,Registered deaths,0
CPWEE1,,2021-09-26,Total,,,654,Number,Registered deaths,0
CPWEE1,,2021-09-26,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2021-10-03,30 to 59,,,77,Number,Registered deaths,0
CPWEE1,,2021-10-03,60 to 79,,,226,Number,Registered deaths,0
CPWEE1,,2021-10-03,80 and over,,,329,Number,Registered deaths,0
CPWEE1,,2021-10-03,Total,,,647,Number,Registered deaths,0
CPWEE1,,2021-10-03,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2021-10-10,30 to 59,,,72,Number,Registered deaths,0
CPWEE1,,2021-10-10,60 to 79,,,209,Number,Registered deaths,0
CPWEE1,,2021-10-10,80 and over,,,338,Number,Registered deaths,0
CPWEE1,,2021-10-10,Total,,,643,Number,Registered deaths,0
CPWEE1,,2021-10-10,Under 30,,,24,Number,Registered deaths,0
CPWEE1,,2021-10-17,30 to 59,,,67,Number,Registered deaths,0
CPWEE1,,2021-10-17,60 to 79,,,229,Number,Registered deaths,0
CPWEE1,,2021-10-17,80 and over,,,342,Number,Registered deaths,0
CPWEE1,,2021-10-17,Total,,,650,Number,Registered deaths,0
CPWEE1,,2021-10-17,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2021-10-24,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2021-10-24,60 to 79,,,229,Number,Registered deaths,0
CPWEE1,,2021-10-24,80 and over,,,349,Number,Registered deaths,0
CPWEE1,,2021-10-24,Total,,,678,Number,Registered deaths,0
CPWEE1,,2021-10-24,Under 30,,,21,Number,Registered deaths,0
CPWEE1,,2021-10-31,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2021-10-31,60 to 79,,,210,Number,Registered deaths,0
CPWEE1,,2021-10-31,80 and over,,,326,Number,Registered deaths,0
CPWEE1,,2021-10-31,Total,,,638,Number,Registered deaths,0
CPWEE1,,2021-10-31,Under 30,,,23,Number,Registered deaths,0
CPWEE1,,2021-11-07,30 to 59,,,59,Number,Registered deaths,0
CPWEE1,,2021-11-07,60 to 79,,,240,Number,Registered deaths,0
CPWEE1,,2021-11-07,80 and over,,,337,Number,Registered deaths,0
CPWEE1,,2021-11-07,Total,,,648,Number,Registered deaths,0
CPWEE1,,2021-11-07,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2021-11-14,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2021-11-14,60 to 79,,,225,Number,Registered deaths,0
CPWEE1,,2021-11-14,80 and over,,,340,Number,Registered deaths,0
CPWEE1,,2021-11-14,Total,,,662,Number,Registered deaths,0
CPWEE1,,2021-11-14,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2021-11-21,30 to 59,,,85,Number,Registered deaths,0
CPWEE1,,2021-11-21,60 to 79,,,245,Number,Registered deaths,0
CPWEE1,,2021-11-21,80 and over,,,322,Number,Registered deaths,0
CPWEE1,,2021-11-21,Total,,,667,Number,Registered deaths,0
CPWEE1,,2021-11-21,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2021-11-28,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2021-11-28,60 to 79,,,220,Number,Registered deaths,0
CPWEE1,,2021-11-28,80 and over,,,331,Number,Registered deaths,0
CPWEE1,,2021-11-28,Total,,,635,Number,Registered deaths,0
CPWEE1,,2021-11-28,Under 30,,,10,Number,Registered deaths,0
CPWEE1,,2021-12-05,30 to 59,,,80,Number,Registered deaths,0
CPWEE1,,2021-12-05,60 to 79,,,233,Number,Registered deaths,0
CPWEE1,,2021-12-05,80 and over,,,303,Number,Registered deaths,0
CPWEE1,,2021-12-05,Total,,,633,Number,Registered deaths,0
CPWEE1,,2021-12-05,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2021-12-12,30 to 59,,,65,Number,Registered deaths,0
CPWEE1,,2021-12-12,60 to 79,,,235,Number,Registered deaths,0
CPWEE1,,2021-12-12,80 and over,,,349,Number,Registered deaths,0
CPWEE1,,2021-12-12,Total,,,665,Number,Registered deaths,0
CPWEE1,,2021-12-12,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2021-12-19,30 to 59,,,64,Number,Registered deaths,0
CPWEE1,,2021-12-19,60 to 79,,,214,Number,Registered deaths,0
CPWEE1,,2021-12-19,80 and over,,,313,Number,Registered deaths,0
CPWEE1,,2021-12-19,Total,,,604,Number,Registered deaths,0
CPWEE1,,2021-12-19,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2021-12-26,30 to 59,,,83,Number,Registered deaths,0
CPWEE1,,2021-12-26,60 to 79,,,260,Number,Registered deaths,0
CPWEE1,,2021-12-26,80 and over,,,344,Number,Registered deaths,0
CPWEE1,,2021-12-26,Total,,,704,Number,Registered deaths,0
CPWEE1,,2021-12-26,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2022-01-02,30 to 59,,,77,Number,Registered deaths,0
CPWEE1,,2022-01-02,60 to 79,,,222,Number,Registered deaths,0
CPWEE1,,2022-01-02,80 and over,,,302,Number,Registered deaths,0
CPWEE1,,2022-01-02,Total,,,622,Number,Registered deaths,0
CPWEE1,,2022-01-02,Under 30,,,21,Number,Registered deaths,0
CPWEE1,,2022-01-09,30 to 59,,,82,Number,Registered deaths,0
CPWEE1,,2022-01-09,60 to 79,,,239,Number,Registered deaths,0
CPWEE1,,2022-01-09,80 and over,,,338,Number,Registered deaths,0
CPWEE1,,2022-01-09,Total,,,677,Number,Registered deaths,0
CPWEE1,,2022-01-09,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2022-01-16,30 to 59,,,72,Number,Registered deaths,0
CPWEE1,,2022-01-16,60 to 79,,,207,Number,Registered deaths,0
CPWEE1,,2022-01-16,80 and over,,,313,Number,Registered deaths,0
CPWEE1,,2022-01-16,Total,,,609,Number,Registered deaths,0
CPWEE1,,2022-01-16,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2022-01-23,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2022-01-23,60 to 79,,,219,Number,Registered deaths,0
CPWEE1,,2022-01-23,80 and over,,,323,Number,Registered deaths,0
CPWEE1,,2022-01-23,Total,,,634,Number,Registered deaths,0
CPWEE1,,2022-01-23,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2022-01-30,30 to 59,,,86,Number,Registered deaths,0
CPWEE1,,2022-01-30,60 to 79,,,219,Number,Registered deaths,0
CPWEE1,,2022-01-30,80 and over,,,329,Number,Registered deaths,0
CPWEE1,,2022-01-30,Total,,,647,Number,Registered deaths,0
CPWEE1,,2022-01-30,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2022-02-06,30 to 59,,,84,Number,Registered deaths,0
CPWEE1,,2022-02-06,60 to 79,,,228,Number,Registered deaths,0
CPWEE1,,2022-02-06,80 and over,,,328,Number,Registered deaths,0
CPWEE1,,2022-02-06,Total,,,660,Number,Registered deaths,0
CPWEE1,,2022-02-06,Under 30,,,20,Number,Registered deaths,0
CPWEE1,,2022-02-13,30 to 59,,,64,Number,Registered deaths,0
CPWEE1,,2022-02-13,60 to 79,,,243,Number,Registered deaths,0
CPWEE1,,2022-02-13,80 and over,,,358,Number,Registered deaths,0
CPWEE1,,2022-02-13,Total,,,681,Number,Registered deaths,0
CPWEE1,,2022-02-13,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2022-02-20,30 to 59,,,78,Number,Registered deaths,0
CPWEE1,,2022-02-20,60 to 79,,,215,Number,Registered deaths,0
CPWEE1,,2022-02-20,80 and over,,,333,Number,Registered deaths,0
CPWEE1,,2022-02-20,Total,,,642,Number,Registered deaths,0
CPWEE1,,2022-02-20,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2022-02-27,30 to 59,,,68,Number,Registered deaths,0
CPWEE1,,2022-02-27,60 to 79,,,216,Number,Registered deaths,0
CPWEE1,,2022-02-27,80 and over,,,329,Number,Registered deaths,0
CPWEE1,,2022-02-27,Total,,,627,Number,Registered deaths,0
CPWEE1,,2022-02-27,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2022-03-06,30 to 59,,,78,Number,Registered deaths,0
CPWEE1,,2022-03-06,60 to 79,,,253,Number,Registered deaths,0
CPWEE1,,2022-03-06,80 and over,,,340,Number,Registered deaths,0
CPWEE1,,2022-03-06,Total,,,686,Number,Registered deaths,0
CPWEE1,,2022-03-06,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2022-03-13,30 to 59,,,85,Number,Registered deaths,0
CPWEE1,,2022-03-13,60 to 79,,,247,Number,Registered deaths,0
CPWEE1,,2022-03-13,80 and over,,,383,Number,Registered deaths,0
CPWEE1,,2022-03-13,Total,,,732,Number,Registered deaths,0
CPWEE1,,2022-03-13,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2022-03-20,30 to 59,,,85,Number,Registered deaths,0
CPWEE1,,2022-03-20,60 to 79,,,254,Number,Registered deaths,0
CPWEE1,,2022-03-20,80 and over,,,425,Number,Registered deaths,0
CPWEE1,,2022-03-20,Total,,,776,Number,Registered deaths,0
CPWEE1,,2022-03-20,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2022-03-27,30 to 59,,,73,Number,Registered deaths,0
CPWEE1,,2022-03-27,60 to 79,,,271,Number,Registered deaths,0
CPWEE1,,2022-03-27,80 and over,,,395,Number,Registered deaths,0
CPWEE1,,2022-03-27,Total,,,750,Number,Registered deaths,0
CPWEE1,,2022-03-27,Under 30,,,11,Number,Registered deaths,0
CPWEE1,,2022-04-03,30 to 59,,,70,Number,Registered deaths,0
CPWEE1,,2022-04-03,60 to 79,,,249,Number,Registered deaths,0
CPWEE1,,2022-04-03,80 and over,,,421,Number,Registered deaths,0
CPWEE1,,2022-04-03,Total,,,753,Number,Registered deaths,0
CPWEE1,,2022-04-03,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2022-04-10,30 to 59,,,68,Number,Registered deaths,0
CPWEE1,,2022-04-10,60 to 79,,,251,Number,Registered deaths,0
CPWEE1,,2022-04-10,80 and over,,,364,Number,Registered deaths,0
CPWEE1,,2022-04-10,Total,,,698,Number,Registered deaths,0
CPWEE1,,2022-04-10,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2022-04-17,30 to 59,,,73,Number,Registered deaths,0
CPWEE1,,2022-04-17,60 to 79,,,252,Number,Registered deaths,0
CPWEE1,,2022-04-17,80 and over,,,414,Number,Registered deaths,0
CPWEE1,,2022-04-17,Total,,,757,Number,Registered deaths,0
CPWEE1,,2022-04-17,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2022-04-24,30 to 59,,,67,Number,Registered deaths,0
CPWEE1,,2022-04-24,60 to 79,,,261,Number,Registered deaths,0
CPWEE1,,2022-04-24,80 and over,,,394,Number,Registered deaths,0
CPWEE1,,2022-04-24,Total,,,749,Number,Registered deaths,0
CPWEE1,,2022-04-24,Under 30,,,27,Number,Registered deaths,0
CPWEE1,,2022-05-01,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2022-05-01,60 to 79,,,251,Number,Registered deaths,0
CPWEE1,,2022-05-01,80 and over,,,373,Number,Registered deaths,0
CPWEE1,,2022-05-01,Total,,,712,Number,Registered deaths,0
CPWEE1,,2022-05-01,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2022-05-08,30 to 59,,,86,Number,Registered deaths,0
CPWEE1,,2022-05-08,60 to 79,,,213,Number,Registered deaths,0
CPWEE1,,2022-05-08,80 and over,,,397,Number,Registered deaths,0
CPWEE1,,2022-05-08,Total,,,713,Number,Registered deaths,0
CPWEE1,,2022-05-08,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2022-05-15,30 to 59,,,86,Number,Registered deaths,0
CPWEE1,,2022-05-15,60 to 79,,,291,Number,Registered deaths,0
CPWEE1,,2022-05-15,80 and over,,,394,Number,Registered deaths,0
CPWEE1,,2022-05-15,Total,,,794,Number,Registered deaths,0
CPWEE1,,2022-05-15,Under 30,,,23,Number,Registered deaths,0
CPWEE1,,2022-05-22,30 to 59,,,83,Number,Registered deaths,0
CPWEE1,,2022-05-22,60 to 79,,,255,Number,Registered deaths,0
CPWEE1,,2022-05-22,80 and over,,,408,Number,Registered deaths,0
CPWEE1,,2022-05-22,Total,,,761,Number,Registered deaths,0
CPWEE1,,2022-05-22,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2022-05-29,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2022-05-29,60 to 79,,,307,Number,Registered deaths,0
CPWEE1,,2022-05-29,80 and over,,,406,Number,Registered deaths,0
CPWEE1,,2022-05-29,Total,,,813,Number,Registered deaths,0
CPWEE1,,2022-05-29,Under 30,,,21,Number,Registered deaths,0
CPWEE1,,2022-06-05,30 to 59,,,83,Number,Registered deaths,0
CPWEE1,,2022-06-05,60 to 79,,,261,Number,Registered deaths,0
CPWEE1,,2022-06-05,80 and over,,,425,Number,Registered deaths,0
CPWEE1,,2022-06-05,Total,,,790,Number,Registered deaths,0
CPWEE1,,2022-06-05,Under 30,,,21,Number,Registered deaths,0
CPWEE1,,2022-06-12,30 to 59,,,72,Number,Registered deaths,0
CPWEE1,,2022-06-12,60 to 79,,,278,Number,Registered deaths,0
CPWEE1,,2022-06-12,80 and over,,,407,Number,Registered deaths,0
CPWEE1,,2022-06-12,Total,,,776,Number,Registered deaths,0
CPWEE1,,2022-06-12,Under 30,,,19,Number,Registered deaths,0
CPWEE1,,2022-06-19,30 to 59,,,89,Number,Registered deaths,0
CPWEE1,,2022-06-19,60 to 79,,,296,Number,Registered deaths,0
CPWEE1,,2022-06-19,80 and over,,,454,Number,Registered deaths,0
CPWEE1,,2022-06-19,Total,,,857,Number,Registered deaths,0
CPWEE1,,2022-06-19,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2022-06-26,30 to 59,,,85,Number,Registered deaths,0
CPWEE1,,2022-06-26,60 to 79,,,268,Number,Registered deaths,0
CPWEE1,,2022-06-26,80 and over,,,458,Number,Registered deaths,0
CPWEE1,,2022-06-26,Total,,,827,Number,Registered deaths,0
CPWEE1,,2022-06-26,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2022-07-03,30 to 59,,,70,Number,Registered deaths,0
CPWEE1,,2022-07-03,60 to 79,,,278,Number,Registered deaths,0
CPWEE1,,2022-07-03,80 and over,,,437,Number,Registered deaths,0
CPWEE1,,2022-07-03,Total,,,799,Number,Registered deaths,0
CPWEE1,,2022-07-03,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2022-07-10,30 to 59,,,77,Number,Registered deaths,0
CPWEE1,,2022-07-10,60 to 79,,,277,Number,Registered deaths,0
CPWEE1,,2022-07-10,80 and over,,,479,Number,Registered deaths,0
CPWEE1,,2022-07-10,Total,,,841,Number,Registered deaths,0
CPWEE1,,2022-07-10,Under 30,,,8,Number,Registered deaths,0
CPWEE1,,2022-07-17,30 to 59,,,81,Number,Registered deaths,0
CPWEE1,,2022-07-17,60 to 79,,,285,Number,Registered deaths,0
CPWEE1,,2022-07-17,80 and over,,,496,Number,Registered deaths,0
CPWEE1,,2022-07-17,Total,,,886,Number,Registered deaths,0
CPWEE1,,2022-07-17,Under 30,,,24,Number,Registered deaths,0
CPWEE1,,2022-07-24,30 to 59,,,83,Number,Registered deaths,0
CPWEE1,,2022-07-24,60 to 79,,,261,Number,Registered deaths,0
CPWEE1,,2022-07-24,80 and over,,,495,Number,Registered deaths,0
CPWEE1,,2022-07-24,Total,,,852,Number,Registered deaths,0
CPWEE1,,2022-07-24,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2022-07-31,30 to 59,,,84,Number,Registered deaths,0
CPWEE1,,2022-07-31,60 to 79,,,295,Number,Registered deaths,0
CPWEE1,,2022-07-31,80 and over,,,570,Number,Registered deaths,0
CPWEE1,,2022-07-31,Total,,,967,Number,Registered deaths,0
CPWEE1,,2022-07-31,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2022-08-07,30 to 59,,,82,Number,Registered deaths,0
CPWEE1,,2022-08-07,60 to 79,,,305,Number,Registered deaths,0
CPWEE1,,2022-08-07,80 and over,,,438,Number,Registered deaths,0
CPWEE1,,2022-08-07,Total,,,849,Number,Registered deaths,0
CPWEE1,,2022-08-07,Under 30,,,24,Number,Registered deaths,0
CPWEE1,,2022-08-14,30 to 59,,,65,Number,Registered deaths,0
CPWEE1,,2022-08-14,60 to 79,,,269,Number,Registered deaths,0
CPWEE1,,2022-08-14,80 and over,,,411,Number,Registered deaths,0
CPWEE1,,2022-08-14,Total,,,760,Number,Registered deaths,0
CPWEE1,,2022-08-14,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2022-08-21,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2022-08-21,60 to 79,,,279,Number,Registered deaths,0
CPWEE1,,2022-08-21,80 and over,,,461,Number,Registered deaths,0
CPWEE1,,2022-08-21,Total,,,828,Number,Registered deaths,0
CPWEE1,,2022-08-21,Under 30,,,9,Number,Registered deaths,0
CPWEE1,,2022-08-28,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2022-08-28,60 to 79,,,265,Number,Registered deaths,0
CPWEE1,,2022-08-28,80 and over,,,401,Number,Registered deaths,0
CPWEE1,,2022-08-28,Total,,,757,Number,Registered deaths,0
CPWEE1,,2022-08-28,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2022-09-04,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2022-09-04,60 to 79,,,256,Number,Registered deaths,0
CPWEE1,,2022-09-04,80 and over,,,415,Number,Registered deaths,0
CPWEE1,,2022-09-04,Total,,,760,Number,Registered deaths,0
CPWEE1,,2022-09-04,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2022-09-11,30 to 59,,,80,Number,Registered deaths,0
CPWEE1,,2022-09-11,60 to 79,,,294,Number,Registered deaths,0
CPWEE1,,2022-09-11,80 and over,,,365,Number,Registered deaths,0
CPWEE1,,2022-09-11,Total,,,753,Number,Registered deaths,0
CPWEE1,,2022-09-11,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2022-09-18,30 to 59,,,67,Number,Registered deaths,0
CPWEE1,,2022-09-18,60 to 79,,,249,Number,Registered deaths,0
CPWEE1,,2022-09-18,80 and over,,,379,Number,Registered deaths,0
CPWEE1,,2022-09-18,Total,,,708,Number,Registered deaths,0
CPWEE1,,2022-09-18,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2022-09-25,30 to 59,,,73,Number,Registered deaths,0
CPWEE1,,2022-09-25,60 to 79,,,272,Number,Registered deaths,0
CPWEE1,,2022-09-25,80 and over,,,391,Number,Registered deaths,0
CPWEE1,,2022-09-25,Total,,,751,Number,Registered deaths,0
CPWEE1,,2022-09-25,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2022-10-02,30 to 59,,,70,Number,Registered deaths,0
CPWEE1,,2022-10-02,60 to 79,,,227,Number,Registered deaths,0
CPWEE1,,2022-10-02,80 and over,,,382,Number,Registered deaths,0
CPWEE1,,2022-10-02,Total,,,696,Number,Registered deaths,0
CPWEE1,,2022-10-02,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2022-10-09,30 to 59,,,65,Number,Registered deaths,0
CPWEE1,,2022-10-09,60 to 79,,,282,Number,Registered deaths,0
CPWEE1,,2022-10-09,80 and over,,,351,Number,Registered deaths,0
CPWEE1,,2022-10-09,Total,,,711,Number,Registered deaths,0
CPWEE1,,2022-10-09,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2022-10-16,30 to 59,,,63,Number,Registered deaths,0
CPWEE1,,2022-10-16,60 to 79,,,249,Number,Registered deaths,0
CPWEE1,,2022-10-16,80 and over,,,373,Number,Registered deaths,0
CPWEE1,,2022-10-16,Total,,,696,Number,Registered deaths,0
CPWEE1,,2022-10-16,Under 30,,,11,Number,Registered deaths,0
CPWEE1,,2022-10-23,30 to 59,,,78,Number,Registered deaths,0
CPWEE1,,2022-10-23,60 to 79,,,255,Number,Registered deaths,0
CPWEE1,,2022-10-23,80 and over,,,392,Number,Registered deaths,0
CPWEE1,,2022-10-23,Total,,,737,Number,Registered deaths,0
CPWEE1,,2022-10-23,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2022-10-30,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2022-10-30,60 to 79,,,253,Number,Registered deaths,0
CPWEE1,,2022-10-30,80 and over,,,350,Number,Registered deaths,0
CPWEE1,,2022-10-30,Total,,,696,Number,Registered deaths,0
CPWEE1,,2022-10-30,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2022-11-06,30 to 59,,,91,Number,Registered deaths,0
CPWEE1,,2022-11-06,60 to 79,,,225,Number,Registered deaths,0
CPWEE1,,2022-11-06,80 and over,,,350,Number,Registered deaths,0
CPWEE1,,2022-11-06,Total,,,685,Number,Registered deaths,0
CPWEE1,,2022-11-06,Under 30,,,19,Number,Registered deaths,0
